统计日期,栏目,文章标题,发布时间,原始关键词,归一关键词,实体,信号,主题,核心摘要,延伸检索词,文章链接
2026-04-17,快讯,国家发展改革委和交通运输部正在牵头编制《现代综合交通运输体系发展“十五五”规划》,2026-04-17,快讯,快讯|国家发展改革委和交通运输|部正在牵头编制|现代综合交通运输体系发展|十五五|规划,快讯|国家发展改革委和交通运输|部正在牵头编制|现代综合交通运输体系发展|十五五,信息更新,宏观经济政策与投资,宏观经济政策与投资方向出现信息更新信号，重点涉及快讯、国家发展改革委和交通运输；代表事件为《国家发展改革委和交通运输部正在牵头编制《现代综合交通运输体系发展“十五五”规划》》。,快讯 宏观经济政策与投资|国家发展改革委和交通运输 宏观经济政策与投资|部正在牵头编制 宏观经济政策与投资|宏观经济政策与投资 信息更新,https://36kr.com/newsflashes/3770371366076935
2026-04-17,快讯,机器人租赁平台擎天租官宣出海动作，首批业务落地13国,2026-04-17,快讯,快讯|机器人租赁平台擎天租官宣|出海动作|首批业务落地,快讯|机器人租赁平台擎天租官宣|出海动作|首批业务落地,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、机器人租赁平台擎天租官宣；代表事件为《机器人租赁平台擎天租官宣出海动作，首批业务落地13国》。,快讯 科技产业动态与公司事件|机器人租赁平台擎天租官宣 科技产业动态与公司事件|出海动作 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770370408841984
2026-04-17,快讯,A股三大指数午间休盘涨跌不一，源杰科技股价超越茅台成A股新“股王”,2026-04-17,快讯,快讯|股三大指数午间休盘涨跌不|源杰科技股价超越茅台成|股新|股王,快讯|股三大指数午间休盘涨跌不|源杰科技股价超越茅台成|股新|股王,信息更新,资本市场与行业观察,资本市场与行业观察方向出现信息更新信号，重点涉及快讯、股三大指数午间休盘涨跌不；代表事件为《A股三大指数午间休盘涨跌不一，源杰科技股价超越茅台成A股新“股王”》。,快讯 资本市场与行业观察|股三大指数午间休盘涨跌不 资本市场与行业观察|源杰科技股价超越茅台成 资本市场与行业观察|资本市场与行业观察 信息更新,https://36kr.com/newsflashes/3770364089500419
2026-04-17,快讯,阿里开源千问3.6系列中等尺寸模型,2026-04-17,快讯,快讯|阿里开源千问|系列中等尺寸模型,快讯|阿里开源千问|系列中等尺寸模型,信息更新,AI大模型进展与影响,AI大模型进展与影响方向出现信息更新信号，重点涉及快讯、阿里开源千问；代表事件为《阿里开源千问3.6系列中等尺寸模型》。,快讯 AI大模型进展与影响|阿里开源千问 AI大模型进展与影响|系列中等尺寸模型 AI大模型进展与影响|AI大模型进展与影响 信息更新,https://36kr.com/newsflashes/3770357608219395
2026-04-17,快讯,国家发改委：今年将重点在“人工智能+”基础设施等领域，开展一系列扩大有效投资行动,2026-04-17,快讯,快讯|国家发改委|今年将重点在|人工智能|基础设施等领域|开展一系列扩大有效投资行,快讯|国家发改委|今年将重点在|人工智能|基础设施等领域,投融资,宏观经济政策与投资,宏观经济政策与投资方向出现投融资信号，重点涉及快讯、国家发改委；代表事件为《国家发改委：今年将重点在“人工智能+”基础设施等领域，开展一系列扩大有效投资行动》。,快讯 宏观经济政策与投资|国家发改委 宏观经济政策与投资|今年将重点在 宏观经济政策与投资|宏观经济政策与投资 投融资,https://36kr.com/newsflashes/3770348485558787
2026-04-17,快讯,广汽本田型格部分版本停产，涉手动挡车型,2026-04-17,快讯,快讯|广汽本田型格部分版本停产|涉手动挡车型,快讯|广汽本田型格部分版本停产|涉手动挡车型,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、广汽本田型格部分版本停产；代表事件为《广汽本田型格部分版本停产，涉手动挡车型》。,快讯 科技产业动态与公司事件|广汽本田型格部分版本停产 科技产业动态与公司事件|涉手动挡车型 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770345723429634
2026-04-17,快讯,光线传媒在北京成立文化娱乐公司,2026-04-17,快讯,快讯|光线传媒在北京成立文化娱|乐公司,快讯|光线传媒在北京成立文化娱|乐公司,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、光线传媒在北京成立文化娱；代表事件为《光线传媒在北京成立文化娱乐公司》。,快讯 科技产业动态与公司事件|光线传媒在北京成立文化娱 科技产业动态与公司事件|乐公司 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770339723411971
2026-04-17,快讯,发改委：要加快形成低空关键装备谱系，带动上下游配套产业,2026-04-17,快讯,快讯|发改委|要加快形成低空关键装备谱|带动上下游配套产业,快讯|发改委|要加快形成低空关键装备谱|带动上下游配套产业,信息更新,宏观经济政策与投资,宏观经济政策与投资方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：要加快形成低空关键装备谱系，带动上下游配套产业》。,快讯 宏观经济政策与投资|发改委 宏观经济政策与投资|要加快形成低空关键装备谱 宏观经济政策与投资|宏观经济政策与投资 信息更新,https://36kr.com/newsflashes/3770336543506953
2026-04-17,快讯,发改委：加快有序投放8000亿元新型政策性金融工具资金,2026-04-17,快讯,快讯|发改委|加快有序投放|亿元新型政策性金融工具资,快讯|发改委|加快有序投放|亿元新型政策性金融工具资,政策,宏观经济政策与投资,宏观经济政策与投资方向出现政策信号，重点涉及快讯、发改委；代表事件为《发改委：加快有序投放8000亿元新型政策性金融工具资金》。,快讯 宏观经济政策与投资|发改委 宏观经济政策与投资|加快有序投放 宏观经济政策与投资|宏观经济政策与投资 政策,https://36kr.com/newsflashes/3770330904101377
2026-04-17,快讯,生意社：尿素供应短缺影响持续，需关注产能恢复,2026-04-17,快讯,快讯|生意社|尿素供应短缺影响持续|需关注产能恢复,快讯|生意社|尿素供应短缺影响持续|需关注产能恢复,信息更新,资本市场与行业观察,资本市场与行业观察方向出现信息更新信号，重点涉及快讯、生意社；代表事件为《生意社：尿素供应短缺影响持续，需关注产能恢复》。,快讯 资本市场与行业观察|生意社 资本市场与行业观察|尿素供应短缺影响持续 资本市场与行业观察|资本市场与行业观察 信息更新,https://36kr.com/newsflashes/3770328807522817
2026-04-17,快讯,Canva可画正式发布Canva AI 2.0,2026-04-17,快讯,快讯|Canva|AI|可画正式发布,快讯|Canva|可画正式发布,信息更新,AI大模型进展与影响,AI大模型进展与影响方向出现信息更新信号，重点涉及快讯、Canva；代表事件为《Canva可画正式发布Canva AI 2.0》。,快讯 AI大模型进展与影响|Canva AI大模型进展与影响|AI AI大模型进展与影响|AI大模型进展与影响 信息更新,https://36kr.com/newsflashes/3770327661363971
2026-04-17,快讯,生意社：短期预计丙二醇市场将继续维持高位窄幅震荡格局,2026-04-17,快讯,快讯|生意社|短期预计丙二醇市场将继续|维持高位窄幅震荡格局,快讯|生意社|短期预计丙二醇市场将继续|维持高位窄幅震荡格局,信息更新,资本市场与行业观察,资本市场与行业观察方向出现信息更新信号，重点涉及快讯、生意社；代表事件为《生意社：短期预计丙二醇市场将继续维持高位窄幅震荡格局》。,快讯 资本市场与行业观察|生意社 资本市场与行业观察|短期预计丙二醇市场将继续 资本市场与行业观察|资本市场与行业观察 信息更新,https://36kr.com/newsflashes/3770326472983042
2026-04-17,快讯,国家发展改革委：一季度投资、消费、价格等指标明显改善,2026-04-17,快讯,快讯|国家发展改革委|一季度投资|消费|价格等指标明显改善,快讯|国家发展改革委|一季度投资|消费|价格等指标明显改善,投融资,宏观经济政策与投资,宏观经济政策与投资方向出现投融资信号，重点涉及快讯、国家发展改革委；代表事件为《国家发展改革委：一季度投资、消费、价格等指标明显改善》。,快讯 宏观经济政策与投资|国家发展改革委 宏观经济政策与投资|一季度投资 宏观经济政策与投资|宏观经济政策与投资 投融资,https://36kr.com/newsflashes/3770325521892099
2026-04-17,快讯,潘功胜：中国人民银行将实施好适度宽松的货币政策,2026-04-17,快讯,快讯|潘功胜|中国人民银行将实施好适度|宽松的货币政策,快讯|潘功胜|中国人民银行将实施好适度|宽松的货币政策,政策,宏观经济政策与投资,宏观经济政策与投资方向出现政策信号，重点涉及快讯、潘功胜；代表事件为《潘功胜：中国人民银行将实施好适度宽松的货币政策》。,快讯 宏观经济政策与投资|潘功胜 宏观经济政策与投资|中国人民银行将实施好适度 宏观经济政策与投资|宏观经济政策与投资 政策,https://36kr.com/newsflashes/3770324081459977
2026-04-17,快讯,王腾今日宜休在深圳成立科技新公司,2026-04-17,快讯,快讯|王腾今日宜休在深圳成立科|技新公司,快讯|王腾今日宜休在深圳成立科|技新公司,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、王腾今日宜休在深圳成立科；代表事件为《王腾今日宜休在深圳成立科技新公司》。,快讯 科技产业动态与公司事件|王腾今日宜休在深圳成立科 科技产业动态与公司事件|技新公司 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770320643637765
2026-04-17,快讯,雷军：小米未来几年不会做十万元以内车型,2026-04-17,快讯,快讯|雷军|小米未来几年不会做十万元|以内车型,快讯|雷军|小米未来几年不会做十万元|以内车型,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、雷军；代表事件为《雷军：小米未来几年不会做十万元以内车型》。,快讯 科技产业动态与公司事件|雷军 科技产业动态与公司事件|小米未来几年不会做十万元 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770315863048966
2026-04-17,快讯,协创数据在天津成立词元智算科技公司，含AI业务,2026-04-17,快讯,快讯|AI|协创数据在天津成立词元智|算科技公司|业务,快讯|协创数据在天津成立词元智|算科技公司|业务,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、协创数据在天津成立词元智；代表事件为《协创数据在天津成立词元智算科技公司，含AI业务》。,快讯 科技产业动态与公司事件|协创数据在天津成立词元智 科技产业动态与公司事件|AI 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770311960658441
2026-04-17,快讯,发改委：预计到2030年非化石能源供应规模将比2025年显著增长,2026-04-17,快讯,快讯|发改委|预计到|年非化石能源供应规模将比|年显著增长,快讯|发改委|预计到|年非化石能源供应规模将比|年显著增长,信息更新,宏观经济政策与投资,宏观经济政策与投资方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：预计到2030年非化石能源供应规模将比2025年显著增长》。,快讯 宏观经济政策与投资|发改委 宏观经济政策与投资|预计到 宏观经济政策与投资|宏观经济政策与投资 信息更新,https://36kr.com/newsflashes/3770311608009473
2026-04-17,快讯,索尼与本田将继续在移动出行领域展开合作,2026-04-17,快讯,快讯|索尼与本田将继续在移动出|行领域展开合作,快讯|索尼与本田将继续在移动出|行领域展开合作,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、索尼与本田将继续在移动出；代表事件为《索尼与本田将继续在移动出行领域展开合作》。,快讯 科技产业动态与公司事件|索尼与本田将继续在移动出 科技产业动态与公司事件|行领域展开合作 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770309009687302
2026-04-17,快讯,武汉长江存储一季度收入已超200亿元，正进行“史诗级扩产”,2026-04-17,快讯,快讯|武汉长江存储一季度收入已|亿元|正进行|史诗级扩产,快讯|武汉长江存储一季度收入已|亿元|正进行|史诗级扩产,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、武汉长江存储一季度收入已；代表事件为《武汉长江存储一季度收入已超200亿元，正进行“史诗级扩产”》。,快讯 科技产业动态与公司事件|武汉长江存储一季度收入已 科技产业动态与公司事件|亿元 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770303536825092
2026-04-17,快讯,飞猪AI开放平台上线,2026-04-17,快讯,快讯|AI|飞猪|开放平台上线,快讯|飞猪|开放平台上线,信息更新,AI大模型进展与影响,AI大模型进展与影响方向出现信息更新信号，重点涉及快讯、飞猪；代表事件为《飞猪AI开放平台上线》。,快讯 AI大模型进展与影响|飞猪 AI大模型进展与影响|AI AI大模型进展与影响|AI大模型进展与影响 信息更新,https://36kr.com/newsflashes/3770301663953669
2026-04-17,快讯,智元邓泰华：智元2025年度营收达10.5亿元,2026-04-17,快讯,快讯|智元邓泰华|智元|年度营收达|亿元,快讯|智元邓泰华|智元|年度营收达|亿元,业绩,科技产业动态与公司事件,科技产业动态与公司事件方向出现业绩信号，重点涉及快讯、智元邓泰华；代表事件为《智元邓泰华：智元2025年度营收达10.5亿元》。,快讯 科技产业动态与公司事件|智元邓泰华 科技产业动态与公司事件|智元 科技产业动态与公司事件|科技产业动态与公司事件 业绩,https://36kr.com/newsflashes/3770300667724545
2026-04-17,快讯,丸红旗下公司斥资2.04亿欧元收购Factor Energy 85%股份,2026-04-17,快讯,快讯|Factor|Energy|丸红旗下公司斥资|亿欧元收购|股份,快讯|Factor|Energy|丸红旗下公司斥资|亿欧元收购,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、Factor；代表事件为《丸红旗下公司斥资2.04亿欧元收购Factor Energy 85%股份》。,快讯 科技产业动态与公司事件|Factor 科技产业动态与公司事件|Energy 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770296559813124
2026-04-17,快讯,发改委：着力扩大国内有效需求，将制定2026年—2030年扩大内需战略实施方案,2026-04-17,快讯,快讯|发改委|着力扩大国内有效需求|将制定|年扩大内需战略实施方案,快讯|发改委|着力扩大国内有效需求|将制定|年扩大内需战略实施方案,信息更新,宏观经济政策与投资,宏观经济政策与投资方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：着力扩大国内有效需求，将制定2026年—2030年扩大内需战略实施方案》。,快讯 宏观经济政策与投资|发改委 宏观经济政策与投资|着力扩大国内有效需求 宏观经济政策与投资|宏观经济政策与投资 信息更新,https://36kr.com/newsflashes/3770293600273159
2026-04-17,快讯,瑞幸将上线瓶装咖啡，售价6-7元,2026-04-17,快讯,快讯|瑞幸将上线瓶装咖啡|售价,快讯|瑞幸将上线瓶装咖啡|售价,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、瑞幸将上线瓶装咖啡；代表事件为《瑞幸将上线瓶装咖啡，售价6-7元》。,快讯 科技产业动态与公司事件|瑞幸将上线瓶装咖啡 科技产业动态与公司事件|售价 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770290783060738
2026-04-17,快讯,发改委：要深入实施“十五五”规划纲要，加快推进109项重大工程项目实施,2026-04-17,快讯,快讯|发改委|要深入实施|十五五|规划纲要|加快推进|项重大工程项目实施,快讯|发改委|要深入实施|十五五|规划纲要,信息更新,宏观经济政策与投资,宏观经济政策与投资方向出现信息更新信号，重点涉及快讯、发改委；代表事件为《发改委：要深入实施“十五五”规划纲要，加快推进109项重大工程项目实施》。,快讯 宏观经济政策与投资|发改委 宏观经济政策与投资|要深入实施 宏观经济政策与投资|宏观经济政策与投资 信息更新,https://36kr.com/newsflashes/3770289334206979
2026-04-17,快讯,有赞登陆港交所主板,2026-04-17,快讯,快讯|有赞登陆港交所主板,快讯|有赞登陆港交所主板,信息更新,科技产业动态与公司事件,科技产业动态与公司事件方向出现信息更新信号，重点涉及快讯、有赞登陆港交所主板；代表事件为《有赞登陆港交所主板》。,快讯 科技产业动态与公司事件|有赞登陆港交所主板 科技产业动态与公司事件|科技产业动态与公司事件 信息更新,https://36kr.com/newsflashes/3770285217825288
2026-04-17,快讯,广东：《支持中山在参与粤港澳大湾区建设中加快高质量发展的意见》正式发布,2026-04-17,快讯,快讯|广东|支持中山在参与粤港澳大湾|区建设中加快高质量发展的|意见|正式发布,快讯|广东|支持中山在参与粤港澳大湾|区建设中加快高质量发展的|意见,信息更新,宏观经济政策与投资,宏观经济政策与投资方向出现信息更新信号，重点涉及快讯、广东；代表事件为《广东：《支持中山在参与粤港澳大湾区建设中加快高质量发展的意见》正式发布》。,快讯 宏观经济政策与投资|广东 宏观经济政策与投资|支持中山在参与粤港澳大湾 宏观经济政策与投资|宏观经济政策与投资 信息更新,https://36kr.com/newsflashes/3770281992930048
2026-04-17,快讯,华为推出伴随式AI解决方案,2026-04-17,快讯,快讯|AI|华为推出伴随式|解决方案,快讯|华为推出伴随式|解决方案,信息更新,AI大模型进展与影响,AI大模型进展与影响方向出现信息更新信号，重点涉及快讯、华为推出伴随式；代表事件为《华为推出伴随式AI解决方案》。,快讯 AI大模型进展与影响|华为推出伴随式 AI大模型进展与影响|AI AI大模型进展与影响|AI大模型进展与影响 信息更新,https://36kr.com/newsflashes/3770277733745414
2026-04-17,快讯,“龙虾出行”完成近亿元天使轮融资,2026-04-17,快讯,快讯|龙虾出行|完成近亿元天使轮融资,快讯|龙虾出行|完成近亿元天使轮融资,投融资,科技产业动态与公司事件,科技产业动态与公司事件方向出现投融资信号，重点涉及快讯、龙虾出行；代表事件为《“龙虾出行”完成近亿元天使轮融资》。,快讯 科技产业动态与公司事件|龙虾出行 科技产业动态与公司事件|完成近亿元天使轮融资 科技产业动态与公司事件|科技产业动态与公司事件 投融资,https://36kr.com/newsflashes/3770269152264705
2026-04-17,快讯,创业板指涨超1%，继续刷新近11年新高,2026-04-17,快讯,快讯|创业板指涨超|继续刷新近|年新高,快讯|创业板指涨超|继续刷新近|年新高,信息更新,资本市场与行业观察,资本市场与行业观察方向出现信息更新信号，重点涉及快讯、创业板指涨超；代表事件为《创业板指涨超1%，继续刷新近11年新高》。,快讯 资本市场与行业观察|创业板指涨超 资本市场与行业观察|继续刷新近 资本市场与行业观察|资本市场与行业观察 信息更新,https://36kr.com/newsflashes/3770265544426246
2026-04-17,快讯,具身智能领域首个国际标准成功立项,2026-04-17,快讯,快讯|具身智能领域首个国际标准|成功立项,快讯|具身智能领域首个国际标准|成功立项,信息更新,AI大模型进展与影响,AI大模型进展与影响方向出现信息更新信号，重点涉及快讯、具身智能领域首个国际标准；代表事件为《具身智能领域首个国际标准成功立项》。,快讯 AI大模型进展与影响|具身智能领域首个国际标准 AI大模型进展与影响|成功立项 AI大模型进展与影响|AI大模型进展与影响 信息更新,https://36kr.com/newsflashes/3770264480498440
2026-04-17,快讯,源杰科技股价超越茅台，成A股新“股王”,2026-04-17,快讯,快讯|源杰科技股价超越茅台|股新|股王,快讯|源杰科技股价超越茅台|股新|股王,信息更新,资本市场与行业观察,资本市场与行业观察方向出现信息更新信号，重点涉及快讯、源杰科技股价超越茅台；代表事件为《源杰科技股价超越茅台，成A股新“股王”》。,快讯 资本市场与行业观察|源杰科技股价超越茅台 资本市场与行业观察|股新 资本市场与行业观察|资本市场与行业观察 信息更新,https://36kr.com/newsflashes/3770259964510729
